,0,1,2,3,4,5,6,7,8,9
0,1.4995467390782489,4.132240996226142,2.8270580726465453,1.7211678139016682,0.6363319360587845,4.254410210769515,-1.6174376126885939,7.596080838065668,10.3729148059077,-1.6759058927618478
1,1.616401604644087,2.686831283137556,2.0309413970339425,0.15963275073224814,-1.2469794141786672,2.819731871690165,-0.3380768666535583,8.152678230832896,10.059583172129562,-2.7975887202203884
2,0.03182382262824468,3.8937376342458414,2.0382471075714372,1.2768153954930186,0.7324049374689467,2.8756251096724803,-2.2042007752389274,7.4894782399422075,8.809659235374493,-1.8496881497109832
3,-0.5645269358981297,4.367049321648722,2.2117740593982536,1.1298446961382127,-2.124220082187268,2.679960531597116,-2.672316683728682,7.3421401322794,8.730393734003869,-1.9151195772230198
4,-0.17991235327541766,5.084985429158383,3.5497520659242467,-1.1723213650755957,-1.1006452824438044,3.594790296363368,-1.8856928002983793,7.438188201312796,9.14037463243363,-2.6289605028861738
5,0.6672571094993729,2.6277835211184133,3.207599086215998,1.977282251974758,-2.3402682724261084,1.4514579335306088,-0.7271908982933917,7.259672045828528,9.415208373341367,-2.6504980406295404
6,1.6678088296166815,4.998536471104396,1.3296701429692936,-0.48570029545711857,-3.109842410556987,3.528261640440328,-2.437115032530179,7.328643661342906,8.676941171570078,-2.383736919753992
7,-0.9600097273000119,4.492565924242219,2.5791585452670835,0.9860857469825982,-1.837790184920377,3.0152824276019063,-0.84920942910602,5.0628672592149435,11.22916751827128,-1.941076300796519
8,0.323861496159475,3.912833952260789,2.5490092987820665,0.7815597209035703,-3.5575884810033997,4.982375122692442,-1.3587964319786228,8.855632727357394,8.581205362236195,-0.7947925692386477
9,1.2626137674387747,4.912631161923841,1.0100141552859232,2.108808949620638,-0.837085848687117,4.219728490898121,-1.8763433343877292,7.354432897180806,11.577171907704528,-3.3911854462059927
10,0.8403203778681743,5.440678690051085,2.1529924891477337,1.4806173396912303,-1.9263530424847806,3.2879381491806416,-2.554782626481467,9.493590695259781,9.155091164892017,-3.0113478274812957
11,1.6426531605784094,3.843067540059837,0.7210090500301245,-0.4490538458596185,-0.8331308605317729,2.758308823186856,-1.3819573344145895,8.913203821617858,8.146429401263843,-3.06184737634927
