,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.611935766612183,3.6250099379936094,1.7016396649519965,0.15691618927629047,-2.2019258447843075,2.785098005213084,-0.6284547114233363,9.62662847685151,9.444255648186381,-4.056840975071809,5.995159302001414,-0.28108692557195325,1.1544702795531667,9.000359233305835,-9.417609801574372
1,1.3574338229818692,3.312884045290806,3.0731475711501623,1.239251055882074,-2.7777902292792174,3.8431330130834542,-2.1530419329147863,9.679151545669553,10.798762448683151,-3.7767052051016385,6.211661372761533,0.507341165874464,1.9650509289950207,8.984081763369806,-7.759361542990304
2,1.8837896956533338,3.717964452789036,2.992826363669625,0.6430555681528964,-0.5533053009407579,3.1251650337678867,-0.14861380207665653,8.775356996439598,9.879644210762372,-2.3294087827701744,4.844340619142963,2.450292473584013,1.1198176314187347,8.565277672872423,-7.54846288837273
3,-0.3007189084793187,5.141507092593318,0.5651561090678532,-0.17255134322609966,-1.736032630586531,3.5224545381632066,-2.9913140056691323,9.359686828407352,11.136830527808595,-1.039791702928788,7.135197033155741,1.496101221444011,1.2020907503039382,7.547869407011638,-10.570057656042504
4,1.0660008054478032,4.418641206992912,1.4694523390131828,1.1964356982998559,-1.304644111483197,3.3530652288944975,-1.2940038738457722,7.885358429879192,8.337724754550232,-2.0437819716168244,6.194928028767311,0.9860465143546867,-0.5798244541429345,9.956768475871312,-8.386417972832726
5,0.5554052581242069,6.044040788386325,1.6911807456513985,2.241618079522869,-2.345124974550597,3.0005921971310343,-2.5393142300931273,7.174355783825744,8.09306419439467,-2.1335269853383023,6.2484007382958495,1.7752203757008496,3.2442450797939557,9.226156586232896,-6.294945481571917
6,2.5403726582751194,4.914891037314099,1.1779041996409403,-0.7234238365332704,-2.108577010309294,2.380048308234799,-2.804279452441458,7.78099517186034,7.46197641910254,-2.9623448412322855,4.9063415770830785,2.068620312017112,1.5563905571539736,8.040328432305394,-6.7669241845108
7,-1.3178674002529225,4.954996673290744,0.9247710719306492,0.12031700417581892,-0.4109655590988266,4.257335277881047,-3.0156894261352996,8.259872474469908,10.3625642551252,-2.7153553044825682,6.466702175813747,0.02824249417826563,1.8820169613875826,8.6202823146164,-8.317610359154868
8,0.061514748447635714,5.162025112803146,2.1496018114090703,-0.5882401987098524,-3.4274882744652064,1.780303064301985,-3.0102946597850777,7.546836796471446,10.321237434713957,-2.0812120826654077,5.881405223172717,-0.45434464167281896,1.764076903433602,7.827873513837216,-7.3169566498352046
9,-1.0292865124169581,3.9717569309826852,1.759167118529334,-1.3206970966259766,-1.7104068922240616,3.3101903169889972,-1.0066209681912093,7.939395927919949,8.443684023383925,-1.8384102320686484,5.9246135526370995,-0.4196691437799539,0.5608530074838859,8.719008339907829,-8.05581580885298
10,0.2768752572139055,5.217493134865293,1.3824827369942447,1.030988157435719,-1.1000079928846742,2.9050328696063885,-1.60050408066884,8.654926624014497,9.795242939625984,-1.1339097586264741,5.452014548238821,1.2695603134279136,1.7147762333538623,9.559518103271035,-9.003175069643012
11,-2.53849804055544,2.9606305971438394,3.480773648045625,1.126245670960841,-1.784567772608682,2.9682529775225963,-2.628466649796066,7.573787948649246,9.09387551713732,-3.0239402000595144,6.972327627283743,0.4087411439161731,0.5969775496511441,8.013859663245395,-8.942169949905978
12,1.240230387502287,3.6741454183593776,1.5830091172581588,-0.6156973773121546,-0.41927933514697435,3.094121013649249,-2.1886093169615237,8.76505434403479,8.210460289240057,-3.217575891451596,7.755847717014466,0.1181178713623593,0.2718567866415289,9.496050058955984,-9.7384851608151
13,0.5397329859037483,5.313031858362947,2.7686570919524156,0.1696059411095292,-0.6873875551809909,4.156903240339559,-3.033059661497869,7.039274176476846,7.872713942671022,-2.5155202001254753,4.44330764634672,0.6141581367516795,0.5464856605204793,9.209305589987668,-10.316708073707606
14,1.0921257764395695,4.669438773157753,1.9813440557854243,0.4041460886873767,1.5746265708747456,3.776636414325041,-2.403031302153102,8.777294353816048,8.991120068416668,-3.3068242891568174,5.932687452488541,1.4833883482475998,2.3796326587788266,8.397033911825421,-6.836240115972937
15,0.6543908876628393,5.133358421092782,1.8479495242600237,2.0156622673328384,-0.4626543302817234,4.069212095941089,-2.020713481771306,6.541825736547553,9.950282021550436,-1.9071144250414787,5.348824588851365,0.5262011579635254,1.9279475939128479,9.57976634112457,-8.307683095242298
16,1.5955718448501757,4.245161332282626,3.311838921721182,1.194410856334121,-1.1283182863890586,1.8647078813860412,-1.8877320414408176,7.686933135134874,7.698673063199681,-2.8268578209712776,5.716925968669881,0.9510185557973643,0.974862450849818,7.2813396491727,-10.537550445547494
17,0.4583073924139671,4.883586123469769,0.7015346823506929,0.17813699435888797,-1.64552013065962,2.1097662060921856,-1.9671667204420742,7.261916094115527,8.889578024176132,-2.03953558335039,5.9073577444907315,0.5593441499152471,1.460928506689303,8.940013716910197,-9.619066689596185
18,1.267498458413815,4.298018423047558,1.0725678411152317,0.09350394399608442,-2.7250907263490456,3.6846510279097338,-1.0307302302108046,9.91990170648981,10.786731300829427,-4.431994356520556,6.840573683434919,-0.45921647446666514,-0.44437640608346074,7.409736678937572,-7.5006997345786095
19,0.45753601304043634,4.02226097689174,2.6156368536342582,1.6528726412534485,-2.5877948698928224,2.972356110980219,-1.3525344069694696,7.48385033206602,9.863054348804207,-3.8101377517828348,4.411544794487931,-0.24856272561534143,2.145099848112812,8.316515562271306,-9.843874274243278
20,1.8332032540654355,3.8097929815664586,2.0699041798553193,-0.7088027988098957,-1.3649144980380878,3.4529205787823734,-0.4176671648805449,8.879089604442761,8.512307914669268,-2.416600941073541,5.044537126172915,0.10705876945552967,0.3278375083063707,8.280746056273246,-10.189522296057959
21,2.406871976518709,2.5784016058925765,2.4145171100750082,1.7795986140076263,-1.321890925502916,4.129245768593318,-3.4176789675886714,7.500438976392189,7.55628367514859,-3.7930351540262786,5.2633986762623985,-1.3900298065747698,1.421774422277979,8.960651647960976,-10.860842509042921
22,0.1874605704121236,5.4910582024878885,1.114045418899995,0.7694339629430991,-0.2545178784737905,2.1148875193456584,-0.22595257166277705,9.343335931209701,8.349913513773778,-1.6723920670113372,7.120473322754902,-0.5771686354557308,1.4797676760302174,9.544077744143836,-8.039326403875519
23,-1.2749911088334906,3.9601700711860066,1.987323989604843,2.0742508898305605,-3.041919163272828,2.0242104489710413,-1.9284994022017514,8.029666659729015,8.305757811781723,-1.2629099332073697,7.047588367700694,1.7226171974406428,3.0392956705853873,8.990337645685637,-8.487541184286922
24,1.018923555412289,5.668039064678348,3.1548564269192023,0.2699292188402199,-1.6562208330910737,2.0193428485409637,0.6823919445902118,8.034066528697421,9.127447957427274,-2.550284074662893,7.596998532011877,-0.7043410715041907,1.6307180163597041,9.390631361718778,-8.571312562392439
25,2.064842997655047,4.3827656300886515,2.8613498532897017,1.416768578886238,-1.654188463024627,2.0768982504634996,-1.7435619755531013,7.6984400107741475,10.260679705147806,-3.049719305310744,7.772535742329916,0.7982897059887698,0.8857963315113002,8.750586755008426,-8.17363639992373
26,1.2759288082384965,4.9949523686670485,0.14943031350699387,1.179707986844585,-3.814543939179496,2.3664081361404614,-0.04063510971728257,6.6836619495608,9.42843780592685,-2.9631786797890225,4.01772809554657,0.3898834959981291,1.449957936273423,6.906538863557733,-9.286794423559042
27,-1.1728343778285262,4.430091080684524,2.0116384208767144,1.9103786786262058,-3.2692411332112243,1.8494078822273716,0.4070936252419084,8.687391992842313,10.644237374920175,-2.057095091499054,6.238309790598397,-0.46213025851795475,2.614276044726114,8.109707948709705,-10.112294348542536
28,2.522515635151131,4.428333972082237,2.2618173695798904,-0.0073308864314587385,-0.8724058879884623,3.37921330791801,-2.9028470012169705,6.450029896415839,9.717886852706615,-3.177931360965951,6.7277771193672695,0.9646595597537319,1.3557569500194464,7.581792771006978,-10.073352354600395
29,1.4450093468760858,4.526121476283982,1.8506210354099006,0.8512201369183008,-2.2247877549252806,2.8051806128117467,-2.256520619953739,7.782526231100851,9.606260951926625,-2.9801513863855216,4.29144432794153,2.2373587298875472,0.39079899959422804,9.804267728560088,-9.518040743160244
30,-0.23626282462828407,5.977434806171358,4.030659305676744,-0.27934839402597533,-0.24077530184868445,3.78965575177373,-2.2342157382437904,7.928919480609378,7.653613864436,-3.956595711594515,5.320055263735574,0.89068546745303,2.9254038264861437,9.33036826974773,-8.177129020477349
31,1.0943256368728027,4.339230099587623,1.577366425757947,1.5213568302786329,-3.9964270974369023,1.768758506086312,-1.7492265608081314,7.850219494010676,8.882204630937279,-2.719589201454338,6.884642718585095,0.5458290078435756,1.3131573563081067,8.234589816751114,-9.051415104046702
32,0.7909404418531971,4.499207553208262,3.5436504585283632,1.2225072269294457,-2.715046336635247,2.768467979093275,-1.5515846898514163,6.4757629763666005,7.135237860663009,-1.930232524652679,6.541343150419629,1.370506179786176,1.1274681399829916,9.371678079634924,-8.212998300897548
33,1.7026932391561158,4.321725782637858,-0.2302123904912472,-0.5811814676636264,-2.8801039544712816,2.88893673304813,-2.9656882462022134,6.682550758475866,10.214286021005275,-3.359696554627222,5.900036571458841,0.9883686854954595,0.1919608662139718,6.597525139942789,-8.506043266884307
34,1.7259582115391063,4.389925627645048,0.31803259424178565,1.0525974373788194,-1.8330038523112109,3.819823078564567,-0.4158770083262412,7.41375413719474,7.022226917572519,-4.016893734268415,6.630206917830754,0.2353138657311577,1.729358129282567,8.41450272606762,-7.940405337756106
35,2.03765676195122,3.5302005574720927,1.3592520838323188,0.48530721995097487,-3.337210983497059,4.448709059087375,-1.2815068679566803,7.76347797784218,9.341908188316342,-1.165600028221289,5.586004799346438,0.09841546936083168,0.5194345505779524,8.377586516589425,-9.336528507565925
36,1.1396598798934099,3.3639818937073844,2.6116116787861072,-0.5645066573342374,-1.6911584541071265,3.5745189382046694,-2.049456817732473,7.007874678004571,8.698426167218944,-2.3519212080321896,4.685611237664505,2.328289055343605,2.547309539586527,8.041785524518842,-7.819455120471783
37,0.6932757295306999,3.6477931475645295,3.2973960164393357,-0.5708928011682244,-0.6818369602512959,2.3336917902442083,-1.7782581432818931,9.323069825307835,8.685000392694928,-3.731431530636147,8.89182509528102,0.9034384257268857,1.7460209633103114,8.855974329838238,-9.68859385357377
38,1.3183275913156995,3.7269002039613652,3.188008742109788,1.3968298644094892,-0.6667420305284383,2.8751389385561468,-1.3234329215596485,7.671883048520672,8.646275301914448,-0.6846638238116101,5.721225319712512,1.9163464448511767,1.7066821834079757,9.078569694216984,-10.339106055752772
